"TOA5","StAlbansOuter","CR1000","70415","CR1000.Std.27.04","CPU:saint_albans_outer20170628.cr1","4226","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)","sensorParms(12)","sensorParms(13)","sensorParms(14)","sensorParms(15)","sensorParms(16)","sensorParms(17)","sensorParms(18)","sensorParms(19)"
"2020-07-19 17:01:34",44124,894,1,0.61,25.33,123.61,124.38,0.06,8.85,-117.91,5.13,15.88,5.36,112.08,9.2,6.1,1.53,1.62,1.61,0.61,12.12,5.55,0.61
"2020-07-19 17:02:47",44125,894,1,1.25,25.34,123.21,124.01,0.06,8.86,-118.32,5.26,15.92,5.37,112.75,9.26,5,1.25,1.56,1.56,1.25,12.06,5.56,1.25
"2020-07-19 17:03:59",44126,894,1,1.74,25.31,123.17,123.9,0.06,8.83,-116.31,4.62,15.77,5.32,111.3,9.14,4.35,1.09,1.55,1.54,1.73,12.12,5.55,1.74
"2020-07-19 17:05:12",44127,894,1,2.25,25.3,123.26,123.96,0.06,8.81,-115.03,4.95,15.77,5.32,111.34,9.15,6.46,1.62,1.56,1.55,2.25,12.12,5.55,2.25
"2020-07-19 17:06:24",44128,894,1,2.68,25.31,123.23,123.96,0.06,8.82,-115.89,5.12,15.84,5.35,111.27,9.14,6.41,1.61,1.58,1.57,2.68,12.09,5.55,2.68
"2020-07-19 17:07:37",44129,894,1,3.21,25.33,123.28,124.05,0.06,8.85,-117.7,5.46,15.85,5.35,112.11,9.21,2.88,0.72,1.55,1.55,3.21,11.97,5.56,3.21
"2020-07-19 17:08:50",44130,894,1,3.74,25.32,123.19,123.93,0.06,8.83,-116.46,5.1,15.9,5.37,111.47,9.16,6.07,1.52,1.56,1.55,3.74,11.91,5.55,3.74
"2020-07-19 17:10:02",44131,894,1,4.21,25.32,123.27,124.02,0.06,8.84,-116.85,5.31,15.93,5.38,111.7,9.17,5.34,1.34,1.46,1.46,4.22,12.02,5.55,4.21
"2020-07-19 17:11:14",44132,894,1,4.68,25.31,123.1,123.83,0.06,8.81,-115.63,4.95,15.94,5.38,111.4,9.15,3.98,1,1.57,1.57,4.67,11.97,5.55,4.68
"2020-07-19 17:12:27",44133,894,1,5.22,25.28,122.71,123.36,0.06,8.76,-112.53,4.93,16,5.4,109.73,9.02,5.96,1.49,1.6,1.59,5.21,11.96,5.55,5.22
"2020-07-19 17:13:39",44134,894,1,5.7,25.28,122.88,123.54,0.06,8.76,-112.4,5.28,15.96,5.39,110.05,9.05,7.19,1.8,1.56,1.55,5.69,11.97,5.56,5.7
"2020-07-19 17:14:52",44135,894,1,6.26,25.26,122.77,123.37,0.06,8.73,-110.63,4.99,15.87,5.36,108.59,8.93,5.33,1.34,1.58,1.57,6.25,11.99,5.55,6.26
"2020-07-19 17:16:04",44136,894,1,6.68,25.25,122.84,123.43,0.06,8.72,-110.09,4.66,15.8,5.33,108.82,8.95,6.07,1.52,1.48,1.48,6.69,11.98,5.55,6.68
"2020-07-19 17:17:17",44137,894,1,7.2,25.2,122.91,123.37,0.06,8.63,-104.45,4.55,15.93,5.38,106.11,8.73,9.07,2.27,1.39,1.38,7.2,11.98,5.55,7.2
"2020-07-19 17:18:29",44138,894,1,7.66,25.14,122.87,123.21,0.06,8.55,-99.59,4.25,16.08,5.43,103.83,8.56,4.43,1.11,1.26,1.25,7.66,11.98,5.55,7.66
"2020-07-19 17:19:42",44139,894,1,8.22,24.56,123.39,122.35,0.06,7.95,-63.58,2.29,17.15,5.79,80.79,6.73,4.57,1.14,0.43,0.42,8.22,11.97,5.55,8.22
"2020-07-19 17:20:54",44140,894,1,8.68,23.42,128.48,124.6,0.06,7.57,-40.71,2.72,21.39,7.22,41.7,3.55,5.26,1.32,0.22,0.2,8.69,12.03,5.55,8.68
"2020-07-19 18:01:37",44141,895,1,0.5,25.35,121.85,122.67,0.06,8.9,-120.65,5.26,15.9,5.37,113.27,9.3,7.75,1.94,1.69,1.69,0.5,11.92,5.55,0.5
"2020-07-19 18:02:51",44142,895,1,1.27,25.33,121.86,122.64,0.06,8.89,-119.84,5.07,15.97,5.39,113.14,9.29,6.34,1.59,1.58,1.58,1.27,11.9,5.55,1.27
"2020-07-19 18:04:03",44143,895,1,1.74,25.32,121.9,122.64,0.06,8.85,-117.97,5.28,15.89,5.36,111.66,9.17,5.31,1.33,1.56,1.55,1.74,11.89,5.55,1.74
"2020-07-19 18:05:15",44144,895,1,2.23,25.31,121.91,122.63,0.06,8.83,-116.76,5.06,15.79,5.33,111.5,9.16,5.93,1.49,1.52,1.51,2.23,11.87,5.55,2.23
"2020-07-19 18:06:27",44145,895,1,2.7,25.32,121.9,122.64,0.06,8.86,-118.09,5.59,15.8,5.33,111.8,9.18,4.86,1.22,1.68,1.68,2.7,11.82,5.55,2.7
"2020-07-19 18:07:40",44146,895,1,3.22,25.31,121.91,122.62,0.06,8.83,-116.29,4.85,15.9,5.37,111.17,9.13,3.95,0.99,1.58,1.57,3.22,11.84,5.55,3.22
"2020-07-19 18:08:52",44147,895,1,3.72,25.31,121.92,122.64,0.06,8.82,-116.18,5.14,15.89,5.37,110.95,9.12,12.93,3.24,1.58,1.57,3.72,11.81,5.56,3.72
"2020-07-19 18:10:05",44148,895,1,4.25,25.29,121.93,122.62,0.06,8.8,-114.87,4.97,15.92,5.37,110.42,9.07,5.87,1.47,1.57,1.56,4.24,11.82,5.55,4.25
"2020-07-19 18:11:17",44149,895,1,4.71,25.29,121.91,122.6,0.06,8.79,-114.27,4.77,15.96,5.39,110.26,9.06,6.65,1.67,1.47,1.46,4.7,11.84,5.55,4.71
"2020-07-19 18:12:29",44150,895,1,5.17,25.29,121.93,122.6,0.06,8.78,-113.48,4.33,15.96,5.39,109.5,9,3.92,0.98,1.61,1.61,5.17,11.83,5.55,5.17
"2020-07-19 18:13:42",44151,895,1,5.73,25.28,121.93,122.59,0.06,8.77,-112.98,5,15.96,5.39,110,9.04,6.45,1.62,1.54,1.53,5.73,11.81,5.55,5.73
"2020-07-19 18:14:54",44152,895,1,6.21,25.27,121.92,122.55,0.06,8.76,-112.06,4.63,15.93,5.38,108.71,8.94,5.09,1.28,1.43,1.42,6.21,11.81,5.55,6.21
"2020-07-19 18:16:07",44153,895,1,6.74,25.21,121.96,122.45,0.06,8.7,-108.89,4.49,15.84,5.35,107.9,8.88,4.78,1.2,1.42,1.42,6.74,11.82,5.55,6.74
"2020-07-19 18:17:19",44154,895,1,7.22,25.18,121.97,122.4,0.06,8.65,-105.82,4.74,15.79,5.33,105.65,8.7,5.75,1.44,1.32,1.31,7.22,11.81,5.55,7.22
"2020-07-19 18:18:32",44155,895,1,7.73,25.11,121.98,122.25,0.06,8.57,-100.82,4.1,16.05,5.42,104.15,8.59,5.38,1.35,1.43,1.42,7.73,11.79,5.55,7.73
"2020-07-19 18:19:44",44156,895,1,8.19,25.06,121.97,122.11,0.06,8.49,-95.96,4.48,15.95,5.38,102.41,8.45,5.25,1.32,1.28,1.27,8.19,11.8,5.55,8.19
"2020-07-19 18:20:57",44157,895,1,8.69,23.74,126.86,123.8,0.06,7.72,-49.92,2.72,20.21,6.82,55.52,4.7,4.89,1.23,0.27,0.25,8.69,11.76,5.55,8.69
"2020-07-19 19:01:34",44158,896,1,0.59,25.36,121.83,122.67,0.06,8.92,-122.01,5.31,15.97,5.39,113.91,9.35,4.17,1.04,1.7,1.69,0.59,11.68,5.56,0.59
"2020-07-19 19:02:47",44159,896,1,1.24,25.32,121.88,122.63,0.06,8.87,-118.9,4.91,15.95,5.38,112.49,9.24,5.94,1.49,1.59,1.59,1.24,11.7,5.55,1.24
"2020-07-19 19:03:59",44160,896,1,1.72,25.31,121.9,122.63,0.06,8.85,-117.92,5.09,16.07,5.42,111.79,9.18,9.64,2.42,1.52,1.51,1.72,11.7,5.55,1.72
"2020-07-19 19:05:11",44161,896,1,2.19,25.31,121.9,122.62,0.06,8.83,-116.59,5.68,15.99,5.4,111.5,9.16,5.21,1.3,1.58,1.57,2.18,11.72,5.56,2.19
"2020-07-19 19:06:24",44162,896,1,2.72,25.31,121.9,122.62,0.06,8.83,-116.71,5.16,16.01,5.4,111.32,9.14,6.7,1.68,1.52,1.52,2.71,11.72,5.55,2.72
"2020-07-19 19:07:36",44163,896,1,3.19,25.31,121.9,122.61,0.06,8.83,-116.52,4.73,15.96,5.39,111.28,9.14,4.25,1.06,1.45,1.44,3.19,11.71,5.56,3.19
"2020-07-19 19:08:49",44164,896,1,3.74,25.31,121.9,122.61,0.06,8.82,-116.12,5.17,15.89,5.36,111.01,9.12,5.22,1.31,1.51,1.5,3.75,11.69,5.56,3.74
"2020-07-19 19:10:01",44165,896,1,4.21,25.31,121.92,122.63,0.06,8.82,-115.82,5.28,15.81,5.34,110.75,9.1,6.6,1.65,1.76,1.75,4.21,11.65,5.56,4.21
"2020-07-19 19:11:13",44166,896,1,4.68,25.3,121.91,122.62,0.06,8.82,-115.75,4.76,15.77,5.32,110.97,9.12,5.17,1.3,1.61,1.6,4.68,11.68,5.56,4.68
"2020-07-19 19:12:26",44167,896,1,5.18,25.3,121.92,122.62,0.06,8.81,-115.21,4.88,15.82,5.34,110.27,9.06,4.63,1.16,1.58,1.57,5.18,11.66,5.55,5.18
"2020-07-19 19:13:39",44168,896,1,5.72,25.27,121.93,122.57,0.06,8.77,-112.66,5.41,15.86,5.35,109.82,9.03,6.64,1.66,1.57,1.56,5.71,11.63,5.56,5.72
"2020-07-19 19:14:52",44169,896,1,6.22,25.26,121.94,122.56,0.06,8.75,-111.62,4.8,15.84,5.35,108.54,8.92,5.39,1.35,1.56,1.55,6.22,11.65,5.55,6.22
"2020-07-19 19:16:04",44170,896,1,6.73,25.25,121.92,122.51,0.06,8.72,-110.05,5.01,15.94,5.38,108.63,8.93,8.95,2.24,1.69,1.69,6.73,11.64,5.55,6.73
"2020-07-19 19:17:17",44171,896,1,7.23,25.17,121.97,122.37,0.06,8.62,-103.62,4.89,15.94,5.38,105.64,8.7,5.71,1.43,1.53,1.52,7.23,11.65,5.55,7.23
"2020-07-19 19:18:29",44172,896,1,7.71,25.13,122.06,122.36,0.06,8.56,-100.09,4.63,15.98,5.39,104.07,8.58,4.77,1.19,1.62,1.61,7.71,11.65,5.56,7.71
"2020-07-19 19:19:41",44173,896,1,8.19,24.87,122.43,122.13,0.06,8.25,-81.66,3.44,16.19,5.46,95.44,7.9,5.39,1.35,1.02,1.01,8.19,11.65,5.55,8.19
"2020-07-19 19:20:54",44174,896,1,8.69,23.57,128.18,124.67,0.06,7.65,-45.74,2.42,20.87,7.04,46.03,3.91,5,1.25,0.22,0.2,8.69,11.63,5.56,8.69
"2020-07-19 20:01:38",44175,897,1,0.49,25.34,121.86,122.64,0.06,8.9,-120.48,4.68,16.09,5.43,113.43,9.31,10.99,2.76,1.61,1.61,0.49,11.48,5.55,0.49
"2020-07-19 20:02:52",44176,897,1,1.25,25.33,121.9,122.66,0.06,8.89,-119.94,5.36,16.05,5.42,112.96,9.28,6.07,1.52,1.67,1.66,1.25,11.48,5.55,1.25
"2020-07-19 20:04:04",44177,897,1,1.72,25.32,121.93,122.68,0.06,8.85,-117.48,5.18,16.01,5.4,111.48,9.16,5.61,1.41,1.67,1.67,1.72,11.49,5.55,1.72
"2020-07-19 20:05:16",44178,897,1,2.19,25.32,121.93,122.69,0.06,8.85,-117.55,4.51,15.97,5.39,111.64,9.17,8.85,2.22,1.67,1.67,2.19,11.47,5.55,2.19
"2020-07-19 20:06:29",44179,897,1,2.71,25.32,121.94,122.68,0.06,8.83,-116.29,5.23,15.89,5.36,110.86,9.11,6.24,1.56,1.6,1.59,2.7,11.5,5.55,2.71
"2020-07-19 20:07:42",44180,897,1,3.18,25.31,121.94,122.68,0.06,8.82,-116.23,5.39,15.85,5.35,110.95,9.11,5.44,1.36,1.64,1.63,3.19,11.45,5.55,3.18
"2020-07-19 20:08:54",44181,897,1,3.66,25.31,121.92,122.66,0.06,8.82,-115.96,5.2,15.8,5.33,110.89,9.11,6.14,1.54,1.71,1.71,3.66,11.49,5.56,3.66
"2020-07-19 20:10:07",44182,897,1,4.2,25.31,121.93,122.66,0.06,8.81,-115.17,5.33,15.81,5.34,110.51,9.08,6.71,1.68,1.7,1.69,4.2,11.5,5.55,4.2
"2020-07-19 20:11:20",44183,897,1,4.67,25.31,121.94,122.65,0.06,8.8,-114.58,5.41,15.88,5.36,110.59,9.09,7.86,1.97,1.66,1.66,4.67,11.49,5.55,4.67
"2020-07-19 20:12:33",44184,897,1,5.18,25.3,121.97,122.67,0.06,8.79,-114.26,4.79,15.93,5.38,109.73,9.02,6.55,1.64,1.64,1.64,5.18,11.46,5.55,5.18
"2020-07-19 20:13:46",44185,897,1,5.73,25.3,121.86,122.56,0.06,8.8,-114.8,5.34,15.99,5.4,110.7,9.1,7.15,1.79,1.71,1.71,5.72,11.47,5.55,5.73
"2020-07-19 20:14:58",44186,897,1,6.2,25.31,123.96,124.68,0.06,8.81,-115.11,5.3,16.01,5.4,110.25,9.06,5.84,1.46,1.68,1.67,6.2,11.46,5.56,6.2
"2020-07-19 20:16:11",44187,897,1,6.74,25.28,123.78,124.45,0.06,8.78,-113.46,5.26,16.01,5.4,109.96,9.04,6.32,1.58,1.7,1.7,6.73,11.48,5.55,6.74
"2020-07-19 20:17:23",44188,897,1,7.2,25.19,122.59,123.03,0.06,8.62,-104.01,5.13,15.95,5.38,106.29,8.75,6.49,1.63,1.65,1.65,7.2,11.49,5.56,7.2
"2020-07-19 20:18:35",44189,897,1,7.67,25.17,122.19,122.59,0.06,8.58,-101.79,5.04,15.8,5.33,105.41,8.68,6.99,1.75,1.69,1.69,7.66,11.47,5.55,7.67
"2020-07-19 20:19:48",44190,897,1,8.21,23.87,125.15,122.45,0.06,7.75,-51.59,1.87,19.08,6.44,61.22,5.16,4.4,1.1,0.19,0.17,8.21,11.5,5.56,8.21
"2020-07-19 20:21:01",44191,897,1,8.67,23.57,127.02,123.56,0.06,7.6,-42.72,2.22,20.39,6.88,50.87,4.32,4.51,1.13,0.22,0.2,8.67,11.49,5.55,8.67
"2020-07-19 21:01:37",44192,898,1,0.52,25.3,121.83,122.52,0.06,8.79,-114,4.94,15.95,5.38,110.38,9.07,5.97,1.5,1.66,1.66,0.52,11.44,5.55,0.52
"2020-07-19 21:02:51",44193,898,1,1.23,25.3,121.86,122.56,0.06,8.8,-114.57,5.09,15.88,5.36,110.58,9.09,4.91,1.23,1.66,1.65,1.23,11.44,5.55,1.23
"2020-07-19 21:04:04",44194,898,1,1.72,25.3,121.73,122.42,0.06,8.79,-114.29,5.03,15.89,5.36,110.26,9.06,5.63,1.41,1.6,1.6,1.72,11.46,5.55,1.72
"2020-07-19 21:05:16",44195,898,1,2.17,25.3,122.47,123.17,0.06,8.8,-114.49,5.34,15.84,5.35,110.35,9.07,7.78,1.95,1.71,1.7,2.17,11.47,5.55,2.17
"2020-07-19 21:06:29",44196,898,1,2.72,25.29,122.7,123.38,0.06,8.78,-113.62,5.05,15.82,5.34,109.96,9.04,7.22,1.81,1.66,1.65,2.72,11.46,5.55,2.72
"2020-07-19 21:07:41",44197,898,1,3.18,25.29,122.93,123.62,0.06,8.79,-114,5.62,15.9,5.37,110.07,9.04,6.13,1.54,1.79,1.79,3.18,11.47,5.55,3.18
"2020-07-19 21:08:54",44198,898,1,3.66,25.28,122.96,123.63,0.06,8.77,-113.07,5.4,15.89,5.36,109.7,9.02,6.8,1.71,1.84,1.83,3.66,11.46,5.55,3.66
"2020-07-19 21:10:07",44199,898,1,4.21,25.29,121.94,122.6,0.06,8.77,-112.81,5.63,15.98,5.39,109.39,8.99,6.26,1.57,1.71,1.71,4.21,11.46,5.56,4.21
"2020-07-19 21:11:19",44200,898,1,4.66,25.29,121.89,122.56,0.06,8.77,-112.64,5.62,16,5.4,109.62,9.01,7.67,1.92,1.88,1.87,4.66,11.43,5.55,4.66
"2020-07-19 21:12:32",44201,898,1,5.19,25.29,121.91,122.58,0.06,8.77,-113.15,5.34,15.99,5.4,109.34,8.99,5.15,1.29,1.76,1.75,5.2,11.42,5.55,5.19
"2020-07-19 21:13:45",44202,898,1,5.71,25.29,121.91,122.59,0.06,8.78,-113.45,4.83,15.96,5.39,109.99,9.04,6.15,1.54,1.7,1.69,5.71,11.42,5.56,5.71
"2020-07-19 21:14:57",44203,898,1,6.2,25.29,121.9,122.59,0.06,8.79,-113.85,5.03,15.89,5.36,109.59,9,4.81,1.2,1.84,1.84,6.2,11.45,5.55,6.2
"2020-07-19 21:16:10",44204,898,1,6.73,25.29,121.93,122.6,0.06,8.77,-113.15,5.18,15.8,5.33,109.67,9.01,6.56,1.64,1.78,1.77,6.73,11.44,5.55,6.73
"2020-07-19 21:17:22",44205,898,1,7.2,25.27,121.97,122.6,0.06,8.74,-111.2,5.34,15.8,5.33,108.57,8.93,8.92,2.24,1.69,1.69,7.2,11.42,5.55,7.2
"2020-07-19 21:18:34",44206,898,1,7.66,24.08,124.28,122.09,0.06,7.89,-59.92,1.74,18.23,6.15,72.12,6.06,5.42,1.36,0.21,0.19,7.66,11.46,5.55,7.66
"2020-07-19 21:19:47",44207,898,1,8.21,23.86,125.07,122.35,0.06,7.73,-50.62,1.78,18.91,6.38,62.39,5.26,4.76,1.19,0.21,0.19,8.21,11.46,5.55,8.21
"2020-07-19 21:20:59",44208,898,1,8.66,23.34,127.93,123.87,0.06,7.52,-38.09,2.4,21.55,7.27,38.19,3.25,4.07,1.02,0.18,0.16,8.66,11.45,5.56,8.66
"2020-07-19 22:01:38",44209,899,1,0.52,25.25,123.77,124.37,0.06,8.7,-108.64,5.49,15.92,5.37,108.49,8.92,8.59,2.15,1.78,1.77,0.52,11.42,5.55,0.52
"2020-07-19 22:02:52",44210,899,1,1.21,25.25,123.82,124.42,0.06,8.69,-108.07,5.46,15.91,5.37,108.39,8.91,6.69,1.68,1.81,1.81,1.2,11.42,5.56,1.21
"2020-07-19 22:04:05",44211,899,1,1.69,25.25,123.74,124.32,0.06,8.7,-108.71,5.08,15.94,5.38,108.29,8.91,5.31,1.33,1.66,1.65,1.69,11.44,5.55,1.69
"2020-07-19 22:05:18",44212,899,1,2.18,25.25,123.72,124.31,0.06,8.7,-108.78,5.15,15.93,5.38,108.38,8.91,7.88,1.98,1.78,1.77,2.18,11.45,5.56,2.18
"2020-07-19 22:06:31",44213,899,1,2.7,25.25,123.72,124.3,0.06,8.71,-109.37,5.21,15.97,5.39,108.37,8.91,6.76,1.69,1.77,1.76,2.69,11.44,5.55,2.7
"2020-07-19 22:07:44",44214,899,1,3.17,25.25,123.81,124.4,0.06,8.71,-109.13,5.38,15.79,5.33,108.32,8.91,9.05,2.27,1.75,1.74,3.16,11.45,5.56,3.17
"2020-07-19 22:08:57",44215,899,1,3.67,25.25,123.8,124.4,0.06,8.69,-107.89,5.43,15.76,5.32,108.06,8.89,6.99,1.75,1.75,1.75,3.66,11.44,5.55,3.67
"2020-07-19 22:10:10",44216,899,1,4.18,25.25,123.76,124.36,0.06,8.7,-108.54,5.42,15.99,5.4,107.98,8.88,5.81,1.46,1.76,1.76,4.18,11.39,5.56,4.18
"2020-07-19 22:11:23",44217,899,1,4.69,25.25,123.71,124.31,0.06,8.7,-108.47,5.94,15.78,5.33,108.32,8.91,7.38,1.85,1.81,1.8,4.68,11.4,5.55,4.69
"2020-07-19 22:12:36",44218,899,1,5.17,25.25,123.75,124.34,0.06,8.69,-107.91,5.33,15.79,5.33,107.72,8.86,7.94,1.99,1.66,1.66,5.17,11.42,5.55,5.17
"2020-07-19 22:13:49",44219,899,1,5.71,25.25,123.76,124.35,0.06,8.68,-107.61,5.24,15.97,5.39,108.25,8.9,5.31,1.33,1.76,1.75,5.71,11.39,5.56,5.71
"2020-07-19 22:15:01",44220,899,1,6.19,25.25,123.61,124.21,0.06,8.68,-107.8,5.61,15.91,5.37,107.69,8.86,13.69,3.44,1.79,1.79,6.2,11.44,5.56,6.19
"2020-07-19 22:16:14",44221,899,1,6.72,25.25,123.76,124.35,0.06,8.68,-107.38,5.4,15.76,5.32,107.75,8.86,4.58,1.15,1.73,1.72,6.72,11.44,5.56,6.72
"2020-07-19 22:17:27",44222,899,1,7.2,25.22,123.82,124.35,0.06,8.62,-104.08,5.37,16.02,5.41,106.61,8.77,4.48,1.12,1.68,1.68,7.2,11.45,5.56,7.2
"2020-07-19 22:18:39",44223,899,1,7.65,24.92,124.19,124.01,0.06,8.37,-88.81,4.02,16.45,5.55,97.84,8.09,6.3,1.58,1.16,1.15,7.65,11.42,5.55,7.65
"2020-07-19 22:19:52",44224,899,1,8.21,23.67,127.1,123.87,0.06,7.67,-46.87,1.84,19.88,6.71,54.55,4.62,3.92,0.98,0.17,0.15,8.2,11.44,5.56,8.21
"2020-07-19 22:21:05",44225,899,1,8.65,23.32,129.24,125.1,0.06,7.5,-36.55,2.02,21.41,7.22,39.16,3.34,3.19,0.8,0.14,0.12,8.66,11.41,5.55,8.65
"2020-07-19 23:01:38",44226,900,1,0.51,25.23,123.76,124.3,0.06,8.66,-106.37,5.38,15.88,5.36,107.41,8.84,6.56,1.64,1.82,1.81,0.5,11.35,5.56,0.51
"2020-07-19 23:02:52",44227,900,1,1.21,25.23,123.78,124.33,0.06,8.65,-105.51,5.41,15.91,5.37,107.64,8.85,6.79,1.7,1.75,1.74,1.21,11.35,5.55,1.21
"2020-07-19 23:04:04",44228,900,1,1.68,25.23,123.79,124.35,0.06,8.65,-105.65,5.28,15.77,5.32,107.26,8.82,6.57,1.65,1.73,1.73,1.68,11.42,5.56,1.68
"2020-07-19 23:05:17",44229,900,1,2.19,25.24,123.77,124.34,0.06,8.66,-106.44,5.23,15.87,5.36,107.69,8.86,6.24,1.56,1.8,1.8,2.18,11.43,5.56,2.19
"2020-07-19 23:06:30",44230,900,1,2.69,25.24,123.79,124.36,0.06,8.65,-105.78,5.2,15.98,5.39,107.41,8.83,7.14,1.79,1.7,1.69,2.69,11.43,5.56,2.69
"2020-07-19 23:07:43",44231,900,1,3.2,25.24,123.74,124.31,0.06,8.65,-105.58,4.89,15.78,5.33,107.51,8.84,5.64,1.41,1.8,1.79,3.19,11.41,5.55,3.2
"2020-07-19 23:08:56",44232,900,1,3.71,25.24,123.68,124.25,0.06,8.66,-106.19,5.49,15.99,5.4,107.52,8.84,6.03,1.51,1.74,1.73,3.7,11.41,5.56,3.71
"2020-07-19 23:10:09",44233,900,1,4.24,25.23,123.79,124.32,0.06,8.64,-105.34,5.25,15.82,5.34,107.01,8.8,6.47,1.62,1.66,1.65,4.23,11.4,5.55,4.24
"2020-07-19 23:11:22",44234,900,1,4.68,25.24,123.73,124.29,0.06,8.64,-105.39,4.74,15.97,5.39,107.55,8.85,7.48,1.87,1.8,1.79,4.68,11.4,5.55,4.68
"2020-07-19 23:12:35",44235,900,1,5.15,25.23,123.59,124.13,0.06,8.64,-105.14,5.29,15.81,5.34,106.75,8.78,3.56,0.89,1.68,1.68,5.15,11.4,5.55,5.15
"2020-07-19 23:13:48",44236,900,1,5.68,25.22,123.56,124.07,0.06,8.62,-103.83,5.36,15.95,5.38,106.84,8.79,5.72,1.43,1.73,1.73,5.68,11.39,5.55,5.68
"2020-07-19 23:15:01",44237,900,1,6.22,25.2,123.55,124.03,0.06,8.6,-102.73,4.92,16.07,5.42,105.85,8.71,5.4,1.35,1.71,1.71,6.22,11.42,5.56,6.22
"2020-07-19 23:16:13",44238,900,1,6.68,25.18,123.15,123.58,0.06,8.53,-98.76,4.98,16.15,5.45,104.59,8.61,6.2,1.55,1.64,1.64,6.69,11.42,5.55,6.68
"2020-07-19 23:17:26",44239,900,1,7.16,24.77,124.07,123.53,0.06,8.06,-70.16,2.91,16.95,5.72,87.57,7.27,5.72,1.43,0.58,0.57,7.16,11.42,5.55,7.16
"2020-07-19 23:18:39",44240,900,1,7.69,24.16,123.69,121.71,0.06,7.76,-52.2,1.68,17.88,6.03,71.13,5.97,4.45,1.12,0.23,0.21,7.7,11.42,5.55,7.69
"2020-07-19 23:19:52",44241,900,1,8.19,23.83,124.84,122.06,0.06,7.65,-45.41,1.78,19.02,6.42,61.77,5.21,4.27,1.07,0.19,0.17,8.19,11.42,5.55,8.19
"2020-07-19 23:21:05",44242,900,1,8.67,23.15,129.51,124.93,0.06,7.41,-31.25,2.15,21.82,7.36,31.32,2.68,2.96,0.74,0.12,0.1,8.67,11.35,5.55,8.67
"2020-07-20 00:01:38",44243,901,1,0.51,25.18,123.69,124.13,0.06,8.62,-103.68,5.47,16,5.4,106.26,8.75,6.77,1.7,1.77,1.77,0.51,11.37,5.56,0.51
"2020-07-20 00:02:52",44244,901,1,1.19,25.19,123.7,124.15,0.06,8.62,-103.63,5.48,15.83,5.34,106.54,8.77,6.5,1.63,1.76,1.76,1.19,11.37,5.55,1.19
"2020-07-20 00:04:05",44245,901,1,1.7,25.18,123.66,124.09,0.06,8.62,-103.68,5.25,15.94,5.38,105.93,8.72,6.91,1.73,1.77,1.76,1.7,11.41,5.56,1.7
"2020-07-20 00:05:18",44246,901,1,2.17,25.18,123.56,123.99,0.06,8.62,-103.73,5.29,16.01,5.4,106.21,8.74,6.79,1.7,1.74,1.74,2.17,11.38,5.55,2.17
"2020-07-20 00:06:31",44247,901,1,2.69,25.18,123.65,124.08,0.06,8.62,-103.75,4.98,15.98,5.4,105.92,8.72,4.28,1.07,1.76,1.76,2.69,11.38,5.55,2.69
"2020-07-20 00:07:44",44248,901,1,3.19,25.18,123.45,123.89,0.06,8.61,-103.28,5.13,15.87,5.36,106.09,8.74,6.55,1.64,1.76,1.75,3.19,11.4,5.55,3.19
"2020-07-20 00:08:57",44249,901,1,3.7,25.19,123.66,124.09,0.06,8.6,-102.65,4.81,15.91,5.37,105.84,8.71,5.94,1.49,1.73,1.72,3.71,11.36,5.55,3.7
"2020-07-20 00:10:09",44250,901,1,4.17,25.19,123.62,124.07,0.06,8.59,-102.22,4.92,15.95,5.38,105.77,8.71,5.87,1.47,1.8,1.8,4.17,11.4,5.55,4.17
"2020-07-20 00:11:22",44251,901,1,4.67,25.19,123.73,124.17,0.06,8.6,-102.5,5.3,15.98,5.4,105.87,8.72,7.34,1.84,1.69,1.68,4.67,11.4,5.55,4.67
"2020-07-20 00:12:35",44252,901,1,5.17,25.17,123.81,124.21,0.06,8.57,-100.68,5,16.01,5.4,104.71,8.62,5.89,1.48,1.69,1.69,5.17,11.4,5.55,5.17
"2020-07-20 00:13:48",44253,901,1,5.69,25.18,123.74,124.16,0.06,8.57,-101.09,5.44,15.8,5.33,105.3,8.67,5.03,1.26,1.7,1.7,5.69,11.38,5.55,5.69
"2020-07-20 00:15:01",44254,901,1,6.22,25.16,123.68,124.07,0.06,8.56,-100.31,4.97,16.04,5.41,104.33,8.59,10.33,2.59,1.7,1.7,6.21,11.39,5.56,6.22
"2020-07-20 00:16:14",44255,901,1,6.7,25.14,123.73,124.06,0.06,8.52,-98.15,4.39,15.98,5.39,103.73,8.55,5.41,1.36,1.61,1.6,6.7,11.37,5.55,6.7
"2020-07-20 00:17:27",44256,901,1,7.2,25.04,124.09,124.17,0.06,8.36,-88.54,4.48,16.15,5.45,99.29,8.2,7.91,1.98,1.42,1.41,7.2,11.33,5.55,7.2
"2020-07-20 00:18:39",44257,901,1,7.66,24.13,126.04,123.95,0.06,7.74,-50.88,2.09,18.37,6.2,66.81,5.61,4.72,1.18,0.28,0.26,7.65,11.38,5.55,7.66
